feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,Label
-0.711833878,-1.009480515,0.581546314,0.284521537,-0.598616925,-0.427875528,0.475649659,-0.319331134,-0.581146709,1.978591129,-0.549624195,0.668639679,0.392575677,-1.523255932,-0.678993883,0.819121707,-0.131482786,-1.464939579,0.394488195,-0.582304645,DDoS
0.435892175,2.687774658,0.38243907,0.612173016,-0.253994529,-1.119587658,1.02392492,-0.605839286,-0.229181701,1.793475536,-0.337707759,1.215328132,0.387478118,-0.553091039,0.341407313,-0.716421349,0.904725109,1.247093828,0.049007129,1.342476427,DDoS
0.160073747,0.914513098,2.951196598,2.475115746,-0.870423503,0.582459398,-1.053955979,0.798645609,0.389216757,-0.774018853,1.186848492,-0.26560961,-0.52090799,0.399496311,-0.465072704,-0.031679527,1.746250713,-0.614684756,0.675409483,-0.583499162,BruteForce
-0.973191507,-0.081549112,2.684426782,0.781625727,0.462052635,-0.524552016,-0.38458295,-1.483477227,1.795035984,0.268910871,0.18194919,0.203847533,2.090149465,0.299500509,-0.192532842,1.799111539,-0.12965511,-1.691584104,-1.527006454,-0.191709809,Normal
0.291638708,0.821945544,-1.094880079,-0.830200359,-0.80965005,1.113714057,1.282419603,1.958262119,0.351535014,1.865295993,-0.692902518,0.215941825,-1.060819145,0.573334075,0.284743605,-2.453846776,1.109607057,0.855350025,-0.555641663,0.281217858,DDoS
-1.493741741,-0.770220506,-0.309285623,-4.460340479,0.009546318,-1.396361002,0.33794522,0.562745105,1.041407016,-0.876546312,1.42683554,-0.55402827,-1.058274498,-0.587172721,-1.346230816,0.078779692,-0.139621647,0.477537342,-1.616241473,-0.013012375,DDoS
1.214480865,0.572229445,-1.895535876,-0.011708956,-0.73277496,0.012861885,-0.380653172,1.739296409,0.085713183,0.316758714,-0.044063609,0.474450616,-0.216885336,0.773517813,-0.391925483,1.376453373,0.496447097,-0.152557283,0.842091831,0.493030048,PortScan
0.827315151,0.085743879,-0.241187768,0.135276182,-0.500376609,0.979328645,1.469186814,0.579037518,1.41815761,1.126864546,-0.268251746,0.8357925,-1.282965894,0.18606878,-1.182354357,-0.109655904,-1.439694796,1.094304053,-0.394884133,0.906322553,PortScan
-0.075520629,-1.844204747,-0.484162118,-0.530711658,-0.014777498,1.508035229,1.673616756,-0.231232158,-1.260278725,-0.744108766,0.479609169,-0.108242463,-1.575322447,-0.50359259,1.311573922,0.292255957,0.047291419,-0.388793935,-0.459957641,0.543960569,DDoS
0.142060706,0.771016191,1.319338139,-0.353866917,0.384209801,-0.59253248,-3.109203512,3.004120782,0.010710028,-0.21719055,0.210484429,-1.165570335,0.220848285,1.696044016,-0.808614354,0.26705515,-0.023494241,-0.049087395,-0.067127749,0.714308884,PortScan
-1.098121341,0.688673757,0.733906954,2.254036789,0.379838247,0.11391989,1.171691404,1.168493829,-4.760539686,1.462987963,0.036975667,-1.685617437,-1.151385078,-1.001881559,0.079172483,0.441339085,-0.892802456,-0.948930983,0.13811211,0.111149899,BruteForce
-0.700238738,1.828720323,0.184391175,-0.170165077,-0.386090463,1.008831954,-2.015711052,-2.625815771,-0.695811157,-0.446786208,-0.011951151,0.627134911,-1.070151987,-0.07940748,1.699266584,0.029060402,-0.69429543,-1.334211795,-0.486902125,-1.078748302,Infiltration
-0.394600077,0.542183638,-0.629235197,3.045938264,-1.790682926,0.831995007,-0.352482047,0.107986711,-0.911735679,-0.408956357,-0.579915389,-1.33391881,-0.907964522,-0.014707348,0.298572519,-0.683933657,-1.202699207,-0.356438047,0.779629222,-0.939152569,PortScan
1.991535973,-1.742679766,1.128510491,-0.506605791,1.956114028,-0.72213682,1.541480641,-1.353312139,-1.398110319,1.165219463,1.001483972,-0.616927462,-3.236993693,0.080887119,-1.517497758,-0.827699477,0.181192448,0.315643308,1.581314716,-0.372736559,Normal
-0.976302593,0.917291979,0.377070563,-0.363131933,-3.90805918,1.494259457,0.692036195,1.68793949,-0.725490115,0.420891331,-1.529756528,-1.072559831,0.562557552,-0.070400852,-1.109166457,0.008761536,0.878913014,-1.446926818,1.746536497,0.573028051,Normal
-3.97814012,-4.730800931,-0.451414195,-1.278575199,-0.367576002,0.757389677,-0.733140529,-0.280248322,1.466633736,0.387583404,0.661523627,1.169625088,0.548223237,-0.81117835,1.661281289,0.51614731,0.586797077,0.055875845,1.110760479,1.914956308,PortScan
2.618411271,-6.492311654,0.034372702,-1.998107375,-1.404055007,0.424291407,1.010354824,0.609075456,0.769098565,2.589605672,0.528383489,-0.264922248,-0.126644554,1.635001734,-1.269189012,1.237959557,0.016167744,-0.831579408,-1.450149093,1.480593677,Normal
-0.857362112,0.062361964,-0.97475017,1.965859893,0.098173026,-1.346379119,-0.428815553,1.393135224,-0.976831542,-0.36143127,1.187152317,0.342290873,-1.219457897,0.223352224,-0.152750082,0.052414883,0.946557749,0.240585262,-0.092782455,-0.141909851,PortScan
1.076804122,-0.720345833,-2.167907422,-0.225294989,0.37826394,-0.416361886,-0.525347202,-0.364247668,-0.024555671,-1.298293397,0.661383088,-2.662335637,0.540007019,0.31329999,0.497025829,-1.92842674,0.292829752,-0.542500902,1.602190378,0.361720777,BruteForce
-1.176728683,-1.6905066,-0.614771114,0.811561325,1.152455659,0.181397737,0.080031089,-0.332045636,-0.021355288,1.215723919,-0.346622422,0.658800925,-0.528418359,1.013274335,0.578722971,0.972119456,1.882118897,-2.58198614,0.753770495,0.469126953,Infiltration
0.447497823,0.240590805,0.239882243,0.336366513,0.905994843,0.826295886,1.041163516,-2.175620523,0.020153546,-0.412875993,1.780234651,-1.270763833,0.749789878,0.743840389,-0.530391591,0.296050715,1.262959462,-0.330025733,1.311934849,1.118235255,DDoS
-1.827187935,2.691769608,0.165432218,-1.240298306,-2.904701774,-0.489412292,2.174252279,-0.447156384,0.379503167,0.699989896,-0.04117586,-0.33362314,1.22871657,0.039916311,-0.091385901,0.797492687,-1.029562512,-1.263112332,-1.624905503,0.56801246,Infiltration
-2.567959314,-2.175695303,-3.317501892,-5.939717648,-0.355613192,0.89679588,-3.800881982,4.322153789,-0.45356956,0.719357824,-1.782589914,-0.226446356,-0.387068607,-1.397870016,1.111920677,-0.640065917,-0.743278338,1.301299425,0.161449644,0.779801539,PortScan
-1.702705646,-0.798541821,2.086388959,0.854047336,-1.073333837,0.225030541,-0.995650388,1.393835455,-2.269747705,0.275297351,0.260281473,-1.112629537,-0.273151872,0.375543373,-1.778125634,-1.27955668,-0.155106883,-0.833060371,-0.463129864,-0.020076198,PortScan
-0.910459631,-0.026576639,0.297998013,0.778868186,3.177296247,-2.616580765,0.588541974,-1.482089509,0.106190038,0.02809784,-2.586838494,-0.494345716,0.330781931,-0.211851208,-0.474282854,0.156173033,0.988895318,0.537589024,-0.755853214,-1.45898988,PortScan
0.519467058,-1.17773852,-0.52803425,0.200944878,1.146526305,1.285813584,0.060685506,-0.509491813,-1.200641691,1.95863012,-0.289885907,0.677828655,0.196780183,-0.495602182,-0.537956015,-1.383124998,1.122425313,-0.120530644,1.429573361,-0.4487675,Normal
-0.298020504,-1.133264029,-0.311440549,-1.240119017,0.97538989,1.248949247,1.474875963,-1.457755815,1.216001897,-0.978443853,0.344231605,-1.145438547,0.202773647,-2.510596255,-0.670581549,0.106099088,1.755446618,-2.128014713,-0.002277841,-0.518744527,Normal
-1.91605264,-1.124828391,-0.471110626,0.467076787,0.470266563,-2.181884143,-1.834035145,0.417648814,-0.19526735,1.611424552,-0.352556026,1.143230897,0.543838087,0.821607086,0.432412475,0.454331921,-2.291857345,-0.236912601,-0.663618279,1.270653837,BruteForce
-0.648564589,0.42666285,0.800865723,0.300965392,0.167307489,1.109196721,0.260083147,-0.544934287,-1.296269356,0.486701745,-0.770104262,-0.241138714,1.078357192,-0.22127364,-0.444233962,-0.279614783,-0.252625469,-0.991198645,1.677358132,-0.549318972,Normal
1.780050609,-1.78329916,0.549526489,0.169355704,0.025032073,0.174936669,0.415959375,-0.226902337,-0.177025722,0.577436484,-1.141954353,-1.29629897,0.178946054,-2.009775452,-1.682839605,1.805246663,1.549395898,-0.57076246,0.999179168,1.033799894,Infiltration
0.471091176,-0.078925311,0.626448171,0.797988368,0.642109207,-1.54933439,2.033067651,2.403327669,-1.909194618,0.510966777,2.045722269,1.002281802,1.012932794,-1.438518153,0.791094752,0.239196698,0.779851745,-1.035526751,-1.071490798,-0.142558687,Normal
-0.379186605,-0.157437209,-0.479531396,-0.20101699,-0.666097914,-0.048275811,1.896890922,4.917764932,0.260543566,-1.261828406,1.326358729,-0.826849731,1.188951175,0.329424394,1.000562878,0.176189319,0.566837829,0.989603987,1.907189762,1.074625342,DDoS
0.448228714,-1.34851277,-2.415834306,-0.130410582,-0.714481505,-0.677723873,-0.082431896,0.662793912,-0.620895797,0.895192168,0.033493387,0.037612355,1.874996446,0.178109625,-0.054142167,0.523902007,1.797144802,-0.046743734,0.43975803,-0.108286238,Infiltration
-0.103040582,-0.490092469,-0.560083888,1.696057754,-0.553833023,-1.540640969,0.125406783,1.017817286,1.242516124,-1.194465249,1.112756301,2.058938845,-0.684154436,-0.174065661,-1.231555465,1.853699543,-1.492386457,-0.399788221,0.784688592,-0.684012991,PortScan
-3.70714706,6.903077879,2.390156143,-0.256000587,-0.406252621,0.348953008,0.385095497,0.883723403,-0.606304113,0.535731609,-0.598528042,-1.893721428,0.457364632,2.074383013,-1.195896357,0.179379835,1.30975515,-0.101985825,-1.426834094,0.044958196,Normal
1.490359982,-0.506534493,0.232242855,-1.05352767,1.153967746,1.327546097,0.125852804,-0.43149738,0.442992706,0.669497557,0.735598995,-0.292928635,-0.621009053,1.963119012,0.137624161,-0.257487313,-1.477082036,-0.932480577,-0.64231821,0.439413517,Infiltration
-0.356227258,0.015197296,-1.433249896,1.404428839,-0.737490002,0.235122531,-0.530560038,-0.318132113,-0.794045682,0.296303248,-0.980342216,0.314254714,-0.118825495,0.63001982,0.728681459,-0.317580311,0.366031402,-0.448282189,1.316077757,-0.358980194,BruteForce
-0.201777072,-0.468809398,-0.73307629,2.033697893,0.486411602,0.068087168,-0.476220935,1.11311176,-0.54564064,0.120779191,2.202951552,-0.957252934,0.539574454,0.288545179,0.528159262,-0.284903597,-0.59225575,0.226492959,-0.45602929,-2.331637977,BruteForce
-0.824465988,-0.316666999,-1.077849154,0.150986816,-0.757596177,-0.043438897,5.807535902,3.614537016,-3.700437141,0.675567274,-0.072585922,-0.062407818,-1.055596266,1.27815517,1.956992599,0.907409652,1.423386093,-2.737337056,2.339696349,-0.104343196,DDoS
2.355968141,1.731650434,3.38986029,-1.843934523,0.158239127,-1.910024562,-4.809427425,-2.264689854,-0.298688874,1.543237404,0.720724878,-1.529914761,-1.340305497,-0.597435642,0.078375784,0.876550825,0.604138107,-1.05875421,0.618732937,0.725337014,Normal
0.48852017,2.478184648,0.726318959,0.967822966,1.875858357,0.850117103,-0.551055679,1.242702871,-0.40139421,-0.982608344,-0.896977588,1.231348946,0.620245773,1.060836059,0.625090834,0.188847293,0.318011493,0.591078477,-0.602489938,-1.290300177,DDoS
-3.052505803,-2.545053725,-0.647837282,2.129616647,0.441263217,0.11948749,-0.606337316,0.915737012,-1.849078568,0.665106842,-0.43552968,0.120929643,0.486273192,-1.145662323,-1.670932013,-0.931652785,0.879241742,0.373133391,-0.402901327,1.9681471,Normal
1.285098364,1.043461985,-0.724205391,1.03234762,0.340708154,-0.722264895,-0.104100682,-1.038434671,-4.012019715,-3.144232843,0.95655413,-0.070925821,-0.941598838,0.517374329,0.001503316,1.050505481,0.133336709,-1.437187691,-0.496743663,-1.157194886,Infiltration
0.563007905,1.084460837,-1.543981306,-0.124496054,0.759121979,0.741521626,-0.435015824,-0.000229699,1.067443585,0.544689232,0.749034798,0.602459981,-0.373131494,1.643407138,-0.670909208,-2.778410696,-1.800541055,-0.116890914,-0.331544749,-0.536364525,Normal
0.150204379,1.200427937,0.45402817,0.648550204,-0.587006599,2.007132934,0.700355728,0.10801206,0.477062132,0.613723879,0.166190071,1.581906177,-0.531536055,-0.819091605,-1.764968803,0.748603291,-0.570054262,1.266005919,0.247952446,-0.338832864,Infiltration
-3.248546669,0.060305299,-0.053887428,0.267802236,0.604441338,0.265752967,-0.849818377,0.521268035,4.457536935,-3.43869018,0.632348374,0.725544313,-0.396062854,-0.433557288,2.226786968,1.325759963,-0.048205887,0.682828956,-0.937684831,-0.598881262,PortScan
-1.246909652,0.285661382,0.297365168,1.083826105,-0.212033934,1.066587906,-1.719665599,1.296592994,1.667115975,1.492156728,0.835682617,-0.894225389,0.292794017,2.247555224,0.506954741,-0.821778564,0.335969468,-0.989604834,-0.856194199,0.412899262,BruteForce
0.739545925,-0.79792197,-0.559556468,-1.426375091,-0.129294011,-1.946027319,-0.299145002,0.079577021,-1.755789384,-1.007257917,-0.060091678,-0.196576987,-0.150362928,0.288012896,-1.671682913,0.708660067,-0.318727423,-0.596197302,-1.864855472,-0.267577168,PortScan
0.512030257,0.141572135,0.170812854,-0.339043664,-0.060548522,-1.107461328,-0.004766039,-0.491101519,-1.904907181,1.665485678,-1.575000095,0.524285599,0.587148143,-0.52723883,1.030408964,-0.548340112,-0.611156022,-1.20035524,-0.008443449,-0.958657743,DDoS
-2.616184269,4.725110282,-0.023507382,1.255933632,0.931032852,0.550992241,-0.146549617,-0.404015954,4.270582123,-2.175003391,-0.700930205,-0.078793147,-0.878383594,-0.816925432,0.954874089,-1.379679092,-1.039777605,1.273273827,-0.39213921,1.376026013,Normal
-1.167365121,0.073782171,2.467626833,-5.64776573,1.674332816,-0.390349783,0.509089951,-0.678054613,1.49161385,0.30335971,2.097279901,1.179072011,0.837032894,-0.955117043,0.083854114,-0.316677317,0.026227258,0.147720778,-0.90069747,-0.15656246,Normal
-0.096388831,-1.010228409,3.281342476,-1.546682988,0.81325321,0.48721854,-1.713625489,-0.833305156,1.653211315,0.785089101,-1.621639235,0.470011033,-0.831914921,-2.096489488,1.657209002,0.075325818,0.216978381,-1.256771118,-1.153137496,-1.591637195,DDoS
1.416976082,-1.643328644,1.616784968,-0.986763755,-1.227879253,-0.055372337,1.337295694,-3.539267937,-0.877156527,-0.31348275,-0.758393174,0.861225723,0.512622991,0.247719221,1.053547423,0.263179524,0.178799422,-0.119953725,-0.716248148,-0.714042355,BruteForce
0.147120841,1.017906792,0.570363744,0.564618162,-1.106156129,0.522831863,1.311483754,-3.316081932,0.55201487,-1.1562072,0.157403715,0.236262334,0.998634764,-0.51687546,-0.061214328,0.169964282,-0.516785931,-0.535047754,-0.57364256,-0.127723033,PortScan
1.747087219,-0.092075426,0.487539993,0.031592886,-0.307526435,-0.024197702,0.76934561,-0.053467436,-0.160934529,-0.234773366,-0.99348014,1.040090157,-0.446936071,1.46940953,0.244705997,1.405885389,-0.19994269,-0.733177576,1.043227689,-0.561014216,PortScan
1.285536819,0.57871375,1.464462512,-0.976471798,0.956510881,-0.742747168,-2.39642495,0.895916698,-0.006401936,0.962414054,0.092012991,0.021475216,1.497703469,0.118293554,-0.475500234,-0.088375116,0.157638553,-2.84465312,0.491105163,1.358904534,BruteForce
-0.048988788,-0.420757659,-0.18579243,-0.645384563,-0.928668181,0.183926012,-0.390579249,-1.069496405,0.023407583,0.041576761,-1.932097266,-0.726783646,1.158861262,-0.258069576,-2.455825732,1.601175347,-0.891509078,-0.470267295,1.062254122,-0.74207345,BruteForce
-1.969960568,0.21756553,0.796842155,-0.469110598,-0.122843813,-1.179796242,-0.995463582,-0.3216773,0.648612229,0.097774743,1.020049299,1.653610975,0.88657217,-1.589963442,-0.283778036,0.876995651,-0.119544946,-1.619340869,-0.551978921,-2.272451717,PortScan
-0.277495624,-0.684921274,-0.360645921,1.181475171,-1.331401356,-0.718215831,-1.141762428,1.07133608,1.13123722,0.360075266,0.308289603,-1.200338225,0.199188987,-1.121910414,0.041193954,-0.343348501,-0.594166883,0.028302359,0.677261901,1.775456918,PortScan
0.550984938,2.277989805,0.200925037,1.78388733,0.435584088,0.239789582,-0.168227995,0.299100958,0.431578499,-1.417452794,0.700054054,-1.483993813,0.701171354,0.598953431,1.421247526,-0.862102488,-0.987102598,1.10725855,-1.074839257,-1.173233308,BruteForce
0.208617909,-0.046691543,0.155355336,0.537726701,0.543310308,-0.07787286,0.048153287,-0.066985269,0.035274358,-1.387448904,0.75638996,1.049033379,0.637429222,0.560503236,-0.99060115,-1.415257925,0.830892778,0.028568439,0.169532383,0.21449162,Normal
0.257052766,0.646540735,-0.095428272,-1.905093475,0.688405514,0.577546626,-1.294644562,-1.166046743,5.375291346,1.549049053,-2.663640631,0.44084306,-0.22064635,0.074164232,0.131277799,-0.762142727,0.652670269,-0.688149439,0.747012807,0.969029154,Normal
-0.872158984,-0.847719362,-0.744795158,-0.056327131,0.030135314,3.621333609,0.321072142,0.656780423,0.526967331,0.032293619,-0.305518975,0.331822807,-3.200569927,1.869253831,-0.185805917,0.182297748,2.099379811,-0.741310894,2.332117702,0.739661091,Normal
0.446539969,0.643898695,-0.841484992,-1.648956686,-1.180463682,1.087416474,-0.93557153,-1.654098367,5.402967399,2.479232813,0.038651285,0.60638703,1.155013378,0.571278582,-0.154052808,-0.544317672,0.770804615,0.275314333,-0.860766517,1.302182206,Normal
0.26216315,0.652913476,-0.392018535,1.130715115,-1.585358269,1.675497496,-1.93883946,-1.376621866,1.267088428,-5.867259822,-0.328331897,-0.531090381,-0.783075389,0.316977454,-0.048561759,0.884834006,0.080171832,-0.41681564,0.774468189,-1.832237571,DDoS
2.606782554,-2.084493802,-0.34352177,0.391468118,-2.671178683,-0.011610212,-0.354577802,0.136962111,-2.732951738,1.61258127,0.032507027,-1.217178755,0.129441291,1.494840126,-1.286649394,-1.494802627,-0.118039873,-0.03270281,0.709404817,1.475292849,PortScan
0.780000832,-1.38768685,-1.071041835,-0.79830065,0.777675471,0.6067061,1.261536984,0.55811354,-0.62747115,-0.196800677,-1.461421747,0.62814422,-0.626059846,1.224298285,0.60029698,1.937999526,0.41979591,0.40107325,-0.182518293,-0.384575802,Normal
-1.74481032,3.649205826,-1.348610466,0.063327203,-1.666331373,0.372975149,-0.506297869,4.4729664,2.181402687,-1.736340523,0.632356115,0.125881278,1.542793336,-0.481546131,-0.567987689,1.23679181,-0.367186533,-0.41321827,0.383101506,-0.16385386,DDoS
-0.311545326,-0.692995733,1.362324949,-0.150643396,-0.562148389,-0.296883586,1.535532315,-1.809064275,-4.290809927,-0.347242477,1.918869254,0.135550964,-0.105927387,0.071834598,-1.245459984,-0.045405666,0.759607968,1.220120253,-0.358210497,0.18795342,DDoS
1.237973745,0.037528849,0.719474731,0.424311273,-0.664275879,-0.916134584,0.388768757,-5.286702218,1.054821371,-0.499327937,1.060793887,1.364781473,-0.724332613,2.764903143,1.377216542,0.197155306,1.499989514,-0.641728293,-0.276590734,0.463210409,DDoS
1.893677214,-0.843784112,-0.444235269,-2.550081417,0.469315345,-0.337890466,-1.639842424,0.470320511,1.27337414,-0.65994479,1.662790594,0.868873142,-1.054158059,-0.647909436,-0.312979953,-0.185276726,-2.438379618,-0.753159372,-0.553634329,1.890559905,BruteForce
0.226925626,-0.79801538,-0.438530718,0.425087552,-0.377953835,-0.585346189,-0.553208505,0.479730374,-1.381715018,-1.086899409,-0.92764487,-1.104093784,-0.823633878,0.896862218,1.036355881,0.271707053,0.214812776,-0.669981939,-2.081093131,0.143851633,PortScan
0.297736455,-0.673675088,-1.076071868,-1.273415582,0.167635706,0.081904165,-2.033744089,1.470541159,-0.287934991,0.017200592,-0.549859078,0.839015911,1.238146094,-1.105567085,-0.45808318,1.324554962,0.323163969,0.1172118,0.341240366,0.655889443,BruteForce
-2.039124164,-1.006056232,0.009575052,1.348224307,-0.266284058,0.001237018,1.551993532,0.325726515,-0.06658574,0.630746687,0.227289541,-0.739115223,0.245101625,-0.808767302,1.826772343,0.23877695,-0.93820741,-0.392630862,0.759578251,-1.091129034,PortScan
2.720464346,-1.455252844,0.925654881,-0.486609205,-0.808866302,0.537731991,-0.453957095,1.591552851,-1.401291875,0.562278475,-0.275222517,0.296278888,0.514094831,-1.731618522,0.234007066,1.089053394,0.46638713,-0.368770499,-1.413804845,0.507950379,PortScan
1.876107175,0.661869019,1.157718917,0.933016739,-0.393078865,0.090487997,0.868523193,-1.57972015,0.651743049,1.258917822,-0.051359264,0.814019786,-0.554371694,0.038234323,-0.273112342,0.459812691,-0.104525609,-1.676179391,-0.71812744,1.942508592,BruteForce
0.567535183,-2.097921484,1.207818752,-1.152821356,0.89337481,1.292234175,0.101690024,-0.996892889,-0.715163807,0.629258139,-1.135484335,-0.581893149,0.512893982,-0.65117473,1.420781382,-1.038079439,-3.288156731,-0.778220768,0.310123413,0.863329912,Normal
-0.408388601,-0.277230169,-0.030886389,1.741912244,0.378758953,-0.492773163,2.051765098,0.011208238,-2.075316769,-1.386826761,0.558236742,-1.777227225,0.498051085,-0.779967961,1.177716132,0.167512867,-1.637022409,0.914223046,1.363597552,-1.27683331,DDoS
2.031570426,0.558439443,0.681714895,2.353245639,0.890908553,2.400784056,0.019410974,0.383626668,-0.568128801,-0.522602925,0.147100331,-0.582504166,-2.564086132,-0.666800681,1.076694125,0.07280902,0.078409481,-0.763444929,0.332950345,1.658658272,Infiltration
1.400706375,0.36586891,-0.853724044,1.767198063,1.059242691,-1.480844027,-1.756794202,-1.42543145,-0.493668322,0.90178282,0.877951467,0.340719845,-0.140454079,2.371308044,0.033988038,-0.086985334,-0.507578573,2.211993308,0.72089991,-1.034488004,BruteForce
-4.804994451,-0.807588758,2.73406448,0.779942395,-1.167602796,1.068341348,0.890996313,1.491401979,-1.470320272,-1.002320133,-0.628564613,1.640084958,0.062882118,1.822025458,0.627444213,-0.112421364,0.573837941,-1.729381006,-2.054237489,0.259257711,DDoS
-6.861049401,5.929967332,-1.378949728,0.372452452,0.695278566,0.342812777,1.098946005,-0.632372244,0.832231639,0.561525111,1.165854258,-0.51116357,-1.186203348,-0.62855623,-1.063058296,-0.564977984,-0.334283308,-0.911391463,0.007773579,-1.179017091,DDoS
-0.073200423,-0.495222244,-0.121231026,0.393357973,-0.418231068,-0.777962571,-0.654528571,1.023123276,1.276315028,-0.514898993,-0.154533126,-1.704398668,-0.181940611,-1.451555499,-0.488337447,1.077372414,-1.501899629,-0.902010761,-0.897097427,-1.668853435,Normal
0.862705477,0.277238034,1.808854215,-0.995318399,-1.772151372,0.941318819,-0.360837825,-0.466624078,2.483716606,4.025002829,0.904195814,-0.622647352,-0.725144649,-0.365373184,0.670366608,0.050900089,0.467960975,-2.603232522,-1.881968327,-2.153679232,PortScan
-0.379293854,-1.397659875,1.689654764,-0.021384966,0.216688453,-1.089792116,-1.120988091,1.551238637,1.782412325,0.415822012,-2.031747837,-0.425478131,0.313267486,-0.22796627,-2.120166091,1.849515576,-0.835493953,-1.341149127,-0.030876196,1.184253465,Infiltration
0.513016458,-1.315640653,-3.14896357,-6.042740018,-0.291604611,-0.473090934,0.513870605,-0.685510243,0.973707494,0.654684189,-0.728881646,0.391174595,1.328972091,-0.96070595,-0.213327872,-0.232788192,-0.357715037,0.80189631,0.881082579,0.406673191,PortScan
0.358935107,-0.562208422,0.330527959,-1.285169644,2.478542012,1.350266396,0.956536709,0.408337379,0.409182017,-1.690121208,-1.258611533,-1.133969742,0.058350713,-0.281520858,0.811328353,-0.965547686,1.02661339,-0.820380284,-0.417963637,0.895444756,Normal
0.504654587,-1.251455989,1.064060623,0.088986299,-2.142206574,-0.842681908,-1.766943364,-8.692631298,2.420942386,-0.754592553,0.460182981,0.206587663,0.70574538,1.673050642,0.67570055,1.742614176,0.702251919,0.131531944,0.321456104,-2.625368538,DDoS
-0.45515546,-0.143582555,0.438054302,-0.025509619,0.333875981,-1.323189945,-1.581342872,-1.183132176,1.571194441,-1.267898858,-0.788605004,0.105153478,-1.591622943,-0.872344827,0.676781796,-0.4380424,1.683486233,-1.698556069,-0.34560319,-0.437778104,Infiltration
-0.098236215,0.547089158,-0.580477878,0.789123431,-0.269401311,-1.069727905,2.08005026,0.049099811,0.613343957,0.764144313,-0.070757823,-0.789743638,0.199197676,-0.70011163,0.371568797,-0.16424034,1.02941501,-1.141500459,0.718516923,0.613780268,DDoS
-0.23902329,0.730195544,0.418892868,0.667151779,0.60351611,0.050120372,0.31647109,-4.090754162,3.915964522,0.161849069,0.632248882,1.005981477,1.10627822,-0.216993348,1.962421677,-0.103980049,-0.493896462,0.33333298,0.483711971,-0.741560039,Normal
-0.158652002,-0.446971421,0.141542908,0.795859014,-0.265909277,0.572714989,-1.388847583,0.889785825,-0.453430357,-0.471261479,0.400339893,0.452901432,-0.11230798,-0.888798706,-0.479568927,0.095242417,0.489841143,-0.822949084,-0.640142081,0.262943636,Normal
-0.083227926,0.146498283,-2.614441076,-0.294912268,2.198823752,0.994688573,0.486525578,-1.208744644,-1.562785069,0.417817579,-0.054464952,-0.335886951,0.846466417,-0.311840751,-0.632619249,-0.740820006,-0.952345181,0.466647707,-0.312098062,1.142520943,BruteForce
-2.952331669,0.922840272,0.359629615,-0.090824118,-5.669503772,-0.80301186,0.751090624,0.242146607,0.223218732,-0.102470841,0.849807633,-0.585871844,-0.336405147,-0.176595592,-0.213659886,1.336572491,-1.254437939,-1.954570518,-1.454026237,0.683650951,PortScan
-4.084330679,1.126783258,1.679682744,7.114445449,0.559494596,0.794266403,2.518158955,-1.18215082,-1.862760159,0.589117544,0.986712637,-1.275694385,-1.274728819,0.344366287,1.714482819,-0.87660875,0.087066795,-1.899144727,-0.198585541,-0.113647749,PortScan
1.467540445,-0.706677794,2.203683482,-1.803323829,1.175254144,1.510157112,1.793101429,1.960567938,0.397572208,-0.210262464,0.284925682,0.466048273,0.389314723,-0.711386541,-0.751559783,-0.596257915,1.070315427,1.179037127,3.183433918,0.425645772,PortScan
-0.788429127,-0.47889008,-0.15750217,1.506248623,0.732938818,-1.346808607,-1.430215935,-6.963274216,0.592477947,-0.706807794,-0.611234082,-1.878731321,0.756818405,1.208666715,-0.692942262,-0.162014956,-0.479306929,-0.218259886,-0.819655383,-1.1002513,Normal
3.914775496,-2.24964733,0.504114269,0.283332225,2.148669072,-0.456215265,-0.371302909,-0.808461087,0.355563689,-0.708231559,-1.128785427,-0.73708391,-0.946813166,-1.005956693,0.085308865,-0.194536596,0.549592694,0.147229876,-1.202721716,-2.122550772,Normal
1.105556383,-0.15013839,0.741109876,0.98467752,0.837939963,1.087145544,0.406316384,1.802940984,0.293650581,1.999263818,-0.626388575,-0.651939426,-0.192382551,-0.037479454,-0.321244021,0.539667878,-0.102320617,-0.607175275,-0.396028219,1.217623175,DDoS
1.75898341,-6.833906906,1.510624419,0.43350861,0.639130791,0.929071434,0.980732112,-0.919113591,-1.070214788,2.39640119,-0.698077749,0.37865347,1.631464967,-0.443505958,-0.36012244,0.926464087,0.212873872,0.495112455,-0.080426576,-0.526366143,Normal
-0.332941111,1.193975914,-3.635280111,-5.965968365,-0.342579107,-0.39027479,0.31887481,0.339612064,0.926278727,-0.480895772,1.193748127,-1.516305018,-0.614420462,-0.801227749,-1.880597809,-0.528685052,-0.051951621,-1.089918519,-1.234323206,0.041075181,Infiltration
-0.079991513,-0.265744395,-1.266131744,-0.394536968,-1.998634751,2.589339591,-0.558832293,-0.038753946,-1.310817609,-1.396846849,0.557539998,0.765352416,-0.39272413,0.027636128,-0.449713195,1.097225733,-0.203100967,-0.498875653,0.966298853,-0.774080307,Normal
